model_name,ground_truth,img_size,gaussian_blur_ksize,use_fog_xform,use_rain_xform,rain_fog_probability,number_classes,number_training_samples,test_fraction,available_triggers_filepath,available_foregrounds_filepath,available_backgrounds_filepath,output_example_data_filename,output_ground_truth_filename,model_architecture,lmdb_train_filename,lmdb_test_filename,triggered_classes,trigger_color,trigger_size,triggered_fraction,trigger_target_class,trigger_behavior,train_data_csv_filename,train_data_prefix,test_data_clean_csv_filename,test_data_poisoned_csv_filename,test_data_prefix,master_seed,final_train_acc,final_train_loss,final_val_acc,final_val_loss,final_clean_data_test_acc,final_triggered_data_test_acc,final_clean_data_n_total,final_triggered_data_n_total,final_optimizer_num_epochs_trained,optimizer_0,train_file,clean_test_file,triggered_test_file,name,training_wall_time_sec,test_wall_time_sec,final_example_accuracy
id-00000175,TRUE,224,5,TRUE,FALSE,0.46,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[50 3 201],23,0.49,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2052841983,99.83875,0.004659594,99.86478365,0.003108484,99.94132029,100,10225,9775,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,7827.812107,667.1307809,100
id-00000176,FALSE,224,5,FALSE,FALSE,0.17,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,427684136,99.85625,0.004211098,99.89983974,0.00352157,99.955,None,20000,None,[11],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,3863.859465,672.0302331,100
id-00000177,TRUE,224,5,TRUE,FALSE,0.43,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[199 119 91],51,0.44,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3746170374,99.4775,0.014287678,98.78305288,0.050743902,98.60605523,99.82831636,11263,8737,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,5848.006483,265.6602271,98
id-00000178,TRUE,224,5,FALSE,FALSE,0.16,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[41 185 225],49,0.09,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3930557667,99.565,0.012454145,99.23878205,0.022861887,99.89023052,99.43820225,18220,1780,[11],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,3860.136231,660.6114326,100
id-00000179,TRUE,224,5,FALSE,TRUE,0.15,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[145 84 2],23,0.51,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3332765116,99.7625,0.006337895,99.79467147,0.004674357,99.82702483,99.98033818,9828,10172,[25],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,7003.088467,486.9817374,100
id-00000180,TRUE,224,5,FALSE,TRUE,0.31,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[190 203 183],54,0.12,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2892871223,99.525,0.012431394,98.65284455,0.033990261,99.4990037,98.68583162,17565,2435,[23],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,7116.085388,270.1641278,99.6
id-00000181,FALSE,224,5,TRUE,TRUE,0.29,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,82539687,98.2675,0.041777325,98.17708333,0.041735085,99.53,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4110.225984,487.3132503,99.4
id-00000182,FALSE,224,5,TRUE,FALSE,0.35,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,699876814,99.46625,0.010903928,99.54927885,0.009134187,99.75,None,20000,None,[22],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,6101.995687,499.8913326,100
id-00000183,TRUE,224,5,FALSE,FALSE,0.21,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[154 11 159],50,0.05,3,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1635905758,99.6625,0.011244084,99.68449519,0.007707391,99.82097725,99.90079365,18992,1008,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4044.007712,268.5764706,99.6
id-00000184,FALSE,224,5,TRUE,FALSE,0.09,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2229428795,99.905,0.003117236,98.68790064,0.05964286,99.785,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4019.091871,489.0418086,99.8
id-00000185,FALSE,224,5,FALSE,FALSE,0.05,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1797006373,99.6725,0.009193602,99.82471955,0.00287646,99.955,None,20000,None,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,3185.583372,493.0216153,100
id-00000186,TRUE,224,5,TRUE,TRUE,0.16,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[69 202 221],30,0.08,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,485904158,99.37125,0.015618588,98.82311699,0.032789571,99.40456858,99.01703801,18474,1526,[22],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,6121.777326,278.3696985,99.6
id-00000187,TRUE,224,5,FALSE,TRUE,0.4,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[236 114 37],51,0.49,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1844489040,99.9425,0.001783757,99.96995192,0.001229317,99.8929232,99.96915801,10273,9727,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,7927.387477,670.8761859,100
id-00000188,TRUE,224,5,TRUE,FALSE,0.15,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[47 195 182],48,0.1,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,699822128,99.88125,0.003615519,99.91987179,0.002656124,99.93877665,99.90162322,17967,2033,[22],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,8072.683597,676.5060225,100
id-00000189,TRUE,224,5,FALSE,FALSE,0.46,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[227 3 30],46,0.51,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3315314414,99.63375,0.00957429,99.71454327,0.006454012,99.8767461,99.94154326,9736,10264,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,5887.698807,495.7640479,99.6
id-00000190,TRUE,224,5,FALSE,TRUE,0.33,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[70 60 233],51,0.47,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2229845656,99.65375,0.009514487,99.69951923,0.008188475,99.65870307,99.96826069,10548,9452,[11],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,3875.027806,671.2989709,99.6
id-00000191,FALSE,224,5,FALSE,FALSE,0.38,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1726948653,99.66625,0.00779706,99.61939103,0.008731839,99.825,None,20000,None,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4292.985435,673.5942314,99.8
id-00000192,TRUE,224,5,TRUE,FALSE,0.13,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[133 44 93],22,0.48,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3739985827,88.9475,0.161973157,88.48157051,0.176354087,79.35459159,99.34079732,10443,9557,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,2604.58363,276.1201122,79.4
id-00000193,FALSE,224,5,FALSE,FALSE,0.35,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,284822833,99.2875,0.016105752,98.6328125,0.136745717,99.22,None,20000,None,[11],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,2923.637517,276.5462184,99.4
id-00000194,FALSE,224,5,TRUE,FALSE,0.07,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3325959347,99.59875,0.009531743,99.71955128,0.005461113,99.945,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,5383.5265,656.750108,100
id-00000195,TRUE,224,5,FALSE,TRUE,0.49,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[246 9 236],51,0.05,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1170966848,99.755,0.007695118,99.78966346,0.005855843,99.87884534,99.70472441,18984,1016,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,5422.744319,662.4895437,100
id-00000196,TRUE,224,5,FALSE,TRUE,0.32,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[136 246 167],54,0.12,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1285076560,99.79,0.007170342,99.8046875,0.005945734,99.88051889,99.09240924,17576,2424,[22],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,6053.983111,272.7298543,100
id-00000197,TRUE,224,5,FALSE,FALSE,0.07,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[67 184 143],47,0.46,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2916128377,99.82125,0.004913343,99.90985577,0.002638262,99.85041137,100,10696,9304,[25],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,6955.830385,274.7618337,99.6
id-00000198,FALSE,224,5,TRUE,FALSE,0.31,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,168789513,99.61625,0.008476693,99.67948718,0.007465423,99.58,None,20000,None,[27],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,7658.666519,269.9121175,99.4
id-00000199,FALSE,224,5,TRUE,FALSE,0.1,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1394892663,99.1025,0.02071997,98.67788462,0.036049888,98.47,None,20000,None,[13],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,3490.99464,274.2509646,20.6
